condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
random_b3_s43,random,3,43,tinystories,attention,512,,,,,,,,,0.26930104872869004,0.18314073448292692,0.2357605201017441,0.038591188204009086,0.0004029357309605075,0.06869705021381378,12
random_b3_s43,random,3,43,tinystories,attention,1024,,,,,,,,,0.30420833029398103,0.21439812602066413,0.25824177385280844,0.04327195603400469,0.00043877260506519633,0.07473686337471008,12
learned_b3_s43,learned,3,43,wikitext,reconstruction,1024,0.00022758960855639998,0.12390284587490896,0.029248540065017127,0.9855898158275522,0.00024466482136631384,14,7,1024,,,,,,,
learned_b3_s43,learned,3,43,wikitext,attention,128,,,,,,,,,0.14985210373420124,0.06217823925521947,0.14598597029732194,0.018550512875663117,0.0002319495717770792,0.03181738406419754,7
learned_b3_s43,learned,3,43,wikitext,attention,256,,,,,,,,,0.16578133583996546,0.07135181881284436,0.1606902537920645,0.022930620587430894,0.00026853373394430946,0.040699779987335205,12
learned_b3_s43,learned,3,43,wikitext,attention,512,,,,,,,,,0.18715786957136604,0.08122385667952878,0.1805605546774694,0.02845317599712871,0.00030884633608962986,0.05181782320141792,12
learned_b3_s43,learned,3,43,wikitext,attention,1024,,,,,,,,,0.20493914255281773,0.08691395477550785,0.1973851070180987,0.0327937324764207,0.0003255610063348513,0.05736273154616356,12
learned_b3_s43,learned,3,43,tinystories,reconstruction,1024,0.00022883356610492456,0.1332374741032254,0.029364588402711125,0.9855131909716874,0.00024440813285764307,13,2,1024,,,,,,,
learned_b3_s43,learned,3,43,tinystories,attention,128,,,,,,,,,0.1491093866584837,0.05981348593567693,0.14553173355870627,0.02145329283666797,0.00027197644146781386,0.037055470049381256,12
learned_b3_s43,learned,3,43,tinystories,attention,256,,,,,,,,,0.1792705010347329,0.06583936970521503,0.17493567843155292,0.02840394779923372,0.0003113776895418141,0.05212966725230217,12
learned_b3_s43,learned,3,43,tinystories,attention,512,,,,,,,,,0.19809544016743263,0.07523606337069536,0.19243497493591336,0.032768981414847076,0.0003387004333035293,0.06027962267398834,12
learned_b3_s43,learned,3,43,tinystories,attention,1024,,,,,,,,,0.217509651649289,0.08510105249358386,0.2102674625137733,0.036515372747089714,0.00036448289884560836,0.06604593992233276,12
identity_b4_snone,identity,4,,wikitext,reconstruction,1024,0.0005270188313275526,0.29941113774475525,0.07067907598410737,0.9691942164790817,0.002314664248842746,29,6,1024,,,,,,,
identity_b4_snone,identity,4,,wikitext,attention,128,,,,,,,,,2.577098080700682,1.213794744291971,1.1038003994298708,0.5878502769919578,0.011623090451958973,1.30739426612854,28
identity_b4_snone,identity,4,,wikitext,attention,256,,,,,,,,,2.8009631144397455,1.2897948562403134,1.1373923432557749,0.6318986541591585,0.011346206469291076,1.3898532390594482,28
identity_b4_snone,identity,4,,wikitext,attention,512,,,,,,,,,3.222021666186595,1.393773662881312,1.279416642845006,0.6854281184787396,0.011306806800135405,1.486356258392334,28
identity_b4_snone,identity,4,,wikitext,attention,1024,,,,,,,,,3.5144012868695143,1.4600750064849854,1.382582262307384,0.7205576594860759,0.010930604409786326,1.5636861324310303,28
