scheduler,seed,configured_steps,step,minibatch_mse,last_10_step_mean,ema_mse,learning_rate,gradient_norm,optimizer_elapsed_seconds,evaluation_elapsed_seconds,wall_elapsed_seconds
exponential,35,10000,360,0.0004289303324185312,0.000430600912659429,0.0004336121676367517,0.004488827584351126,3.810970520135015e-05,2.9670681580901146,0.1539582908153534,3.3996493220329285
exponential,35,10000,370,0.0004257835098542273,0.0004292546713259071,0.0004318044622416976,0.004475400380881423,3.759325772989541e-05,3.049164317548275,0.1539582908153534,3.484803721308708
exponential,35,10000,380,0.00043013281538151205,0.0004308228875743225,0.0004313855227533976,0.004462013341527991,3.7163747037993744e-05,3.1319293826818466,0.1539582908153534,3.570644497871399
exponential,35,10000,390,0.0004306737973820418,0.00043123335344716904,0.0004312946738671382,0.004448666346149935,3.7580837670248e-05,3.2144163697957993,0.1539582908153534,3.656175822019577
exponential,35,10000,400,0.0004313209792599082,0.00042860833636950704,0.0004302846719027766,0.004435359274965732,3.672141247079708e-05,3.2969333454966545,0.19223251193761826,3.741777740418911
exponential,35,10000,410,0.00042797395144589245,0.0004269755765562877,0.0004289482609005061,0.004422092008552156,3.71144778910093e-05,3.3795236870646477,0.19223251193761826,3.911520503461361
exponential,35,10000,420,0.0004263001901563257,0.00042681054037529975,0.00042808652091250106,0.004408864427843204,3.723906047525816e-05,3.4622931331396103,0.19223251193761826,3.9973648115992546
exponential,35,10000,430,0.0004226906457915902,0.0004262617294443771,0.00042725367110841753,0.004395676414129029,3.663486859295517e-05,3.544422373175621,0.19223251193761826,4.082609117031097
exponential,35,10000,440,0.00042474217480048537,0.0004247596050845459,0.00042620652548160706,0.004382527849054877,3.6966441257391125e-05,3.627014271914959,0.19223251193761826,4.168258808553219
exponential,35,10000,450,0.0004224960575811565,0.000422932070796378,0.0004248325885844586,0.004369418614620022,3.697929787449539e-05,3.709541067481041,0.19223251193761826,4.253886438906193
exponential,35,10000,460,0.0004267607582733035,0.00042561078735161575,0.00042515183506608336,0.004356348593176708,3.6871784686809406e-05,3.791806071996689,0.19223251193761826,4.3392418548464775
exponential,35,10000,470,0.0004251480277162045,0.0004239899746607989,0.0004246281486082953,0.00434331766742909,3.7223526305751875e-05,3.8745939061045647,0.19223251193761826,4.425075724720955
exponential,35,10000,480,0.0004255316162016243,0.0004216463974444196,0.0004234125470926561,0.0043303257204321864,3.70441994164139e-05,3.957077868282795,0.19223251193761826,4.510645188391209
exponential,35,10000,490,0.00042363209649920464,0.00042297278705518695,0.00042321442043624066,0.004317372635590828,3.664359246613458e-05,4.040062323212624,0.19223251193761826,4.596759021282196
exponential,35,10000,500,0.0004188181774225086,0.00042067978356499227,0.00042216916154071404,0.004304458296658609,3.7359073758125305e-05,4.122382640838623,0.23029422760009766,4.682130873203278
exponential,35,10000,510,0.00042277027387171984,0.0004220104543492198,0.0004220660226726511,0.004291582587736844,3.663039387902245e-05,4.204769738018513,0.23029422760009766,4.851668395102024
exponential,35,10000,520,0.0004213904612697661,0.00042042009881697594,0.0004213813185417978,0.004278745393273536,3.631563959061168e-05,4.2868965938687325,0.23029422760009766,4.936853587627411
exponential,35,10000,530,0.0004207500023767352,0.00042038786050397904,0.0004209468137822484,0.004265946598062328,3.6330118746263906e-05,4.369681134819984,0.23029422760009766,5.02273952960968
exponential,35,10000,540,0.00041983634582720697,0.00041996670770458875,0.00042049768385951435,0.004253186087241471,3.647309131338261e-05,4.45180281996727,0.23029422760009766,5.107908345758915
exponential,35,10000,550,0.0004193112254142761,0.00041871808643918486,0.000419834068409634,0.004240463746292802,3.6313445889391005e-05,4.534275099635124,0.23029422760009766,5.193413890898228
exponential,35,10000,560,0.00041890813736245036,0.00041916872141882776,0.0004195148555370562,0.004227779461040709,3.6233050195733085e-05,4.6166806146502495,0.23029422760009766,5.278914026916027
exponential,35,10000,570,0.0004221597337163985,0.00041928572463802995,0.0004194357390877167,0.004215133117651106,3.637449844973162e-05,4.6989761069417,0.23029422760009766,5.36430586129427
exponential,35,10000,580,0.00041803409112617373,0.000417140094214119,0.00041856461834425304,0.0042025246026304135,3.629716957220808e-05,4.781873844563961,0.23029422760009766,5.450249545276165
exponential,35,10000,590,0.00041318091098219156,0.0004169167601503432,0.00041786721564935546,0.004189953802824543,3.652757004601881e-05,4.863799639046192,0.23029422760009766,5.535187765955925
exponential,35,10000,600,0.0004167696461081505,0.0004164316924288869,0.0004173359488795468,0.0041774206054178715,3.6201126931700855e-05,4.94636557996273,0.26842639595270157,5.620831534266472
exponential,35,10000,610,0.0004169193853158504,0.0004145048791542649,0.0004162495420322134,0.004164924897932241,3.597401882871054e-05,5.02878150343895,0.26842639595270157,5.790309727191925
exponential,35,10000,620,0.00041600613621994853,0.0004155841248575598,0.00041597560307081346,0.004152466568225943,3.66837703040801e-05,5.111391201615334,0.26842639595270157,5.875945128500462
exponential,35,10000,630,0.00041566978325136006,0.0004138253047131002,0.0004151230339254065,0.004140045504492714,3.5908742574974895e-05,5.193451642990112,0.26842639595270157,5.961021549999714
exponential,35,10000,640,0.0004131879541091621,0.0004145529674133286,0.00041487872789420724,0.004127661595260723,3.624145392677747e-05,5.275508917868137,0.26842639595270157,6.046071402728558
exponential,35,10000,650,0.0004137944197282195,0.00041460125357843934,0.0004146958460342828,0.004115314729391591,3.627213664003648e-05,5.357681259512901,0.26842639595270157,6.131268583238125
exponential,35,10000,660,0.00041258230339735746,0.00041449560376349837,0.0004147065819286312,0.004103004796079372,3.638453927123919e-05,5.439900241792202,0.26842639595270157,6.216550529003143
exponential,35,10000,670,0.0004152331384830177,0.00041459672211203725,0.00041466408662869133,0.004090731684849575,3.581422788556665e-05,5.5220687463879585,0.26842639595270157,6.301755964756012
exponential,35,10000,680,0.000415787217207253,0.0004145181243075058,0.00041461358062901404,0.00407849528555816,3.639178612502292e-05,5.604396373033524,0.26842639595270157,6.387205317616463
exponential,35,10000,690,0.00040973618160933256,0.00041174046928063037,0.00041342146779710403,0.004066295488390559,3.606899917940609e-05,5.686732724308968,0.26842639595270157,6.47257723659277
exponential,35,10000,700,0.0004157900111749768,0.0004127638909267262,0.0004131854904045106,0.004054132183860687,3.5346587537787855e-05,5.769735366106033,0.30688871443271637,6.558681048452854
exponential,35,10000,710,0.0004117134085390717,0.0004114927403861657,0.0004125132541376857,0.004042005262809958,3.608253973652609e-05,5.852086052298546,0.30688871443271637,6.7283723801374435
exponential,35,10000,720,0.0004106272535864264,0.00041077378264162687,0.0004118650585593777,0.0040299146164063035,3.586517050280236e-05,5.934247151017189,0.30688871443271637,6.813580013811588
exponential,35,10000,730,0.0004121986567042768,0.00041299054282717407,0.0004122858807374013,0.004017860136143204,3.573247522581369e-05,6.016741439700127,0.30688871443271637,6.89912748336792
exponential,35,10000,740,0.0004147948347963393,0.0004120960278669372,0.00041220735568806536,0.004005841713838707,3.5300377930980176e-05,6.099478393793106,0.30688871443271637,6.984960220754147
exponential,35,10000,750,0.0004082928935531527,0.000411166506819427,0.00041180175589698785,0.003993859241634461,3.556053343345411e-05,6.181586630642414,0.30688871443271637,7.070084556937218
exponential,35,10000,760,0.00040891868411563337,0.0004101311962585896,0.0004111283037735222,0.003981912611994746,3.542855483829044e-05,6.264390371739864,0.30688871443271637,7.155974328517914
exponential,35,10000,770,0.00041295806295238435,0.00040972410643007605,0.000410608361603542,0.003970001717705508,3.509656380629167e-05,6.346666753292084,0.30688871443271637,7.241347752511501
exponential,35,10000,780,0.0004093041061423719,0.000409816051251255,0.0004103407899835545,0.003958126451873392,3.558702883310616e-05,6.429051697254181,0.30688871443271637,7.32677636295557
exponential,35,10000,790,0.00040901871398091316,0.0004098531528143212,0.00041018275808868003,0.003946286707924794,3.576989547582343e-05,6.511437654495239,0.30688871443271637,7.412262938916683
exponential,35,10000,800,0.0004129605367779732,0.00040914291166700424,0.00040979249963541217,0.003934482379604897,3.524070052662864e-05,6.593503154814243,0.34537384659051895,7.497359700500965
exponential,35,10000,810,0.00040539802284911275,0.00040850903606042265,0.00040924788100265116,0.003922713360976717,3.6200926842866465e-05,6.675875551998615,0.34537384659051895,7.667577005922794
exponential,35,10000,820,0.00041042655357159674,0.00040882483881432563,0.0004090938576009653,0.003910979546420154,3.4604978282004595e-05,6.758619889616966,0.34537384659051895,7.753397285938263
exponential,35,10000,830,0.00040931912371888757,0.000409012584714219,0.00040909987783618645,0.0038992808306310463,3.516006108839065e-05,6.841157130897045,0.34537384659051895,7.83899811655283
exponential,35,10000,840,0.0004086769768036902,0.000408874693675898,0.0004089835071957442,0.003887617108620221,3.528508750605397e-05,6.923476375639439,0.34537384659051895,7.9243373945355415
exponential,35,10000,850,0.00040688784793019295,0.00040894749690778553,0.00040891053924555263,0.0038759882757125543,3.515405114740133e-05,7.006106272339821,0.34537384659051895,8.010065272450447
exponential,35,10000,860,0.00040775854722596705,0.0004087613779120147,0.0004088160878198902,0.0038643942275460334,3.516038123052567e-05,7.088208682835102,0.34537384659051895,8.09521309286356
exponential,35,10000,870,0.0004084985121153295,0.0004089165449840948,0.00040883513964277816,0.003852834860070815,3.586133607313968e-05,7.1707949712872505,0.34537384659051895,8.180835723876953
exponential,35,10000,880,0.00040985451778396964,0.0004070357041200623,0.000408141881474657,0.0038413100695483,3.470197771093808e-05,7.252741187810898,0.34537384659051895,8.265878468751907
exponential,35,10000,890,0.0004087086417712271,0.000407329568406567,0.0004078551342070046,0.0038298197525501922,3.556149749783799e-05,7.335083939135075,0.34537384659051895,8.351284936070442
exponential,35,10000,900,0.0004077151825185865,0.00040733603527769445,0.0004076716910024975,0.0038183638059575784,3.475593257462606e-05,7.41789223998785,0.38339442014694214,8.437166757881641
exponential,35,10000,910,0.00040441640885546803,0.0004077314020833001,0.00040770017236087616,0.0038069421269599987,3.50315822288394e-05,7.500085428357124,0.38339442014694214,8.606624104082584
exponential,35,10000,920,0.0004041253123432398,0.00040773031942080705,0.0004076477652761975,0.003795554613054524,3.5101424145977944e-05,7.5820587277412415,0.38339442014694214,8.691637054085732
exponential,35,10000,930,0.0004059186903759837,0.0004066544905072078,0.0004072071891786753,0.0037842011620448385,3.525224747136235e-05,7.664732351899147,0.38339442014694214,8.777387782931328
exponential,35,10000,940,0.000406862236559391,0.0004059221886564046,0.00040670229225086527,0.0037728816720403215,3.4773649531416595e-05,7.747496455907822,0.38339442014694214,8.863210305571556
exponential,35,10000,950,0.0004066750407218933,0.00040471838437952103,0.00040599003605095325,0.003761596041455131,3.496426870697178e-05,7.829664245247841,0.38339442014694214,8.948436617851257
exponential,35,10000,960,0.00040560594061389565,0.00040510529943276196,0.0004056743791162581,0.0037503441690072943,3.5160592233296484e-05,7.912464193999767,0.38339442014694214,9.034425593912601
exponential,35,10000,970,0.00040421736775897443,0.0004053427750477567,0.00040554501312847465,0.0037391259537177994,3.4862750908359885e-05,7.99462815374136,0.38339442014694214,9.11963675916195
exponential,35,10000,980,0.00040351093048229814,0.0004048030008561909,0.0004052240698243241,0.003727941294909686,3.5116358048981056e-05,8.077471747994423,0.38339442014694214,9.20559474080801
exponential,35,10000,990,0.0004066627298016101,0.00040557899337727575,0.00040535829336003486,0.003716790092207144,3.482860847725533e-05,8.159907966852188,0.38339442014694214,9.291147708892822
exponential,35,10000,1000,0.0004047200782224536,0.00040465471101924777,0.000405079288763182,0.003705672245534613,3.557359741535038e-05,8.242621071636677,0.421538271009922,9.376962423324585
exponential,35,10000,1010,0.0004046817193739116,0.00040420329314656557,0.0004047635386079615,0.0036945876551158843,3.486029163468629e-05,8.32508660852909,0.421538271009922,9.602901130914688
exponential,35,10000,1020,0.00040375639218837023,0.0004047881957376376,0.0004047715691593366,0.0036835362214732038,3.5227065382059664e-05,8.407322824001312,0.421538271009922,9.688186466693878
exponential,35,10000,1030,0.0004084085812792182,0.0004039650346385315,0.00040447891789805796,0.003672517845426378,3.437780469539575e-05,8.489529252052307,0.421538271009922,9.773406818509102
exponential,35,10000,1040,0.0004060895589645952,0.0004041037522256374,0.00040437136579462435,0.003661532428091891,3.456781996646896e-05,8.571713030338287,0.421538271009922,9.858640469610691
exponential,35,10000,1050,0.000404432910727337,0.0004038411017972976,0.00040412608839662204,0.003650579870882008,3.4522319765528664e-05,8.65381620079279,0.421538271009922,9.943761825561523
exponential,35,10000,1060,0.00040045715286396444,0.0004036840226035565,0.0004038532310993587,0.0036396600755038973,3.481145540717989e-05,8.736119575798512,0.421538271009922,10.02917855978012
exponential,35,10000,1070,0.00040447042556479573,0.0004029631381854415,0.0004035650276467646,0.0036287729439587434,3.452081364230253e-05,8.818798445165157,0.421538271009922,10.114975072443485
exponential,35,10000,1080,0.0004021445638500154,0.0004036947910208255,0.00040352797114268546,0.0036179183785408713,3.4434870030963793e-05,8.901161514222622,0.421538271009922,10.200397118926048
exponential,35,10000,1090,0.0004046412359457463,0.00040150225977413355,0.0004027704329594939,0.003607096281836868,3.4308875910937786e-05,8.983863696455956,0.421538271009922,10.286157242953777
exponential,35,10000,1100,0.00040202063973993063,0.00040429712098557504,0.00040343156097965644,0.003596306556724708,3.4654913179110736e-05,9.06651572138071,0.45974571257829666,10.37192751467228
exponential,35,10000,1110,0.0004010834963992238,0.0004038955725263804,0.0004035710069983947,0.003585549106372881,3.427183037274517e-05,9.14881482720375,0.45974571257829666,10.549237884581089
exponential,35,10000,1120,0.0004026505339425057,0.0004037648148369044,0.00040365085541173296,0.0035748238342395247,3.528078377712518e-05,9.23097389191389,0.45974571257829666,10.63441364467144
exponential,35,10000,1130,0.0004014583246316761,0.00040315653895959256,0.00040338585209298664,0.003564130644071559,3.499878948787227e-05,9.313438929617405,0.45974571257829666,10.719917885959148
exponential,35,10000,1140,0.00040162893128581345,0.0004036037775222212,0.0004035371276985107,0.003553469439903819,3.437857958488166e-05,9.396005354821682,0.45974571257829666,10.805506363511086
exponential,35,10000,1150,0.0003997843014076352,0.00040229851729236545,0.00040300855426674513,0.0035428401260581954,3.427931369515136e-05,9.478255048394203,0.45974571257829666,10.890756964683533
exponential,35,10000,1160,0.000399262789869681,0.000403038298827596,0.0004029938322161874,0.003532242607142777,3.4878663427662104e-05,9.560839682817459,0.45974571257829666,10.976377472281456
exponential,35,10000,1170,0.00039968895725905895,0.00040158493211492894,0.00040240412579352705,0.0035216767880509943,3.412318619666621e-05,9.642959743738174,0.45974571257829666,11.061489298939705
exponential,35,10000,1180,0.00040378246922045946,0.000400576667743735,0.0004016928473181951,0.003511142573960763,3.413905142224394e-05,9.725744873285294,0.45974571257829666,11.147302076220512
exponential,35,10000,1190,0.00040588254341855645,0.0004016163060441613,0.00040175277295151737,0.003500639870333637,3.41117920470424e-05,9.807991057634354,0.45974571257829666,11.232617884874344
exponential,35,10000,1200,0.00040197878843173385,0.0004020282183773816,0.00040190849326747263,0.0034901685829139585,3.422990994295105e-05,9.89015344530344,0.49812201410532,11.317785896360874
exponential,35,10000,1210,0.0004005674854852259,0.00040141145582310854,0.00040164762555266217,0.0034797286177280103,3.435156759223901e-05,9.972453489899635,0.49812201410532,11.488091208040714
exponential,35,10000,1220,0.0003992076963186264,0.0004012230405351147,0.0004014116367202867,0.0034693198810831754,3.425794784561731e-05,10.055139347910881,0.49812201410532,11.57383731007576
exponential,35,10000,1230,0.0004018049221485853,0.0004016336490167305,0.0004015126868944657,0.003458942279567094,3.396063402760774e-05,10.137338601052761,0.49812201410532,11.659058660268784
exponential,35,10000,1240,0.00040198967326432467,0.00040054869023151694,0.0004011153316344881,0.003448595720046826,3.381257192813791e-05,10.219877623021603,0.49812201410532,11.744579829275608
exponential,35,10000,1250,0.00040286610601469874,0.00040106925298459827,0.0004011786203923555,0.003438280109668018,3.396345709916204e-05,10.302344664931297,0.49812201410532,11.8301145657897
exponential,35,10000,1260,0.00040460663149133325,0.0004019867745228112,0.0004014699240726877,0.003427995355854062,3.391502468730323e-05,10.384368553757668,0.49812201410532,11.91514877974987
exponential,35,10000,1270,0.0003951155231334269,0.0004002277011750266,0.00040089262618014275,0.003417741366305273,3.4643981052795425e-05,10.467123880982399,0.49812201410532,12.00091714411974
exponential,35,10000,1280,0.00039728698902763426,0.00040184760582633315,0.00040122593895572714,0.003407518048998058,3.410218778299168e-05,10.549181140959263,0.49812201410532,12.085986137390137
exponential,35,10000,1290,0.000401164434151724,0.00039950502396095543,0.0004005885978160851,0.003397325312184087,3.360381742822938e-05,10.631071671843529,0.49812201410532,12.17092065513134
exponential,35,10000,1300,0.000402244389988482,0.0004023670277092606,0.00040127789744624277,0.0033871630643894737,3.3789277949836105e-05,10.71297848969698,0.5360058918595314,12.25584339350462
exponential,35,10000,1310,0.00039981279405765235,0.00039949689817149193,0.00040054748774504543,0.003377031214413954,3.404949893592857e-05,10.795254796743393,0.5360058918595314,12.425333365797997
exponential,35,10000,1320,0.00039837165968492627,0.00039999890141189097,0.0004003148636035832,0.0033669296713300647,3.3795720810303465e-05,10.877369716763496,0.5360058918595314,12.51049616932869
exponential,35,10000,1330,0.00039638305315747857,0.00039897530805319545,0.0003998024232927042,0.0033568583444823297,3.409065175219439e-05,10.959978856146336,0.5360058918595314,12.5961277410388
exponential,35,10000,1340,0.0003991020785178989,0.00040068314119707794,0.0004001660959578273,0.0033468171434864464,3.3766049455152825e-05,11.04231495410204,0.5360058918595314,12.681468658149242
exponential,35,10000,1350,0.000397473486373201,0.0003994881524704397,0.000399924501457703,0.0033368059782284743,3.378064138814807e-05,11.124453820288181,0.5360058918595314,12.766578085720539
exponential,35,10000,1360,0.0003998936153948307,0.0004001635912572965,0.00040001452193142725,0.003326824758864026,3.381321585038677e-05,11.206754453480244,0.5360058918595314,12.851945340633392
exponential,35,10000,1370,0.0003989097895100713,0.0003993384394561872,0.0003997254368110599,0.003316873395817461,3.3515119866933674e-05,11.288545280694962,0.5360058918595314,12.936715096235275
exponential,35,10000,1380,0.0004011908022221178,0.00039955832762643694,0.0003996562157000024,0.003306951799781081,3.3610638638492674e-05,11.37119760364294,0.5360058918595314,13.022350572049618
exponential,35,10000,1390,0.0003976341395173222,0.0003995058155851439,0.0003995467276094323,0.0032970598817143324,3.399610432097688e-05,11.453029282391071,0.5360058918595314,13.107151664793491
exponential,35,10000,1400,0.0003987718955613673,0.0003989561984781176,0.0003993324573132116,0.0032871975528430014,3.31370611093007e-05,11.534981571137905,0.5739924982190132,13.192063130438328
exponential,35,10000,1410,0.0004017390892840922,0.0003991731413407251,0.0003992397996704229,0.0032773647246584197,3.327695594634861e-05,11.617162838578224,0.5739924982190132,13.365772597491741
exponential,35,10000,1420,0.0003975634463131428,0.00039860867254901675,0.00039891599691111563,0.003267561308916673,3.393026418052614e-05,11.699141725897789,0.5739924982190132,13.450726673007011
exponential,35,10000,1430,0.0004015993617940694,0.0003989225544501096,0.0003989511864823906,0.0032577872176378034,3.3007614547386765e-05,11.781219266355038,0.5739924982190132,13.535774059593678
exponential,35,10000,1440,0.0003971249971073121,0.000398292820318602,0.00039871865901392416,0.003248042363105026,3.359201946295798e-05,11.86323843151331,0.5739924982190132,13.620769821107388
exponential,35,10000,1450,0.00039444700814783573,0.00039796507044229654,0.0003983208166355908,0.003238326657863936,3.351333361933939e-05,11.945913344621658,0.5739924982190132,13.706469543278217
exponential,35,10000,1460,0.00040192549931816757,0.0003974068007664755,0.0003979441262173316,0.003228640014721729,3.2895557524170727e-05,12.027911134064198,0.5739924982190132,13.791419342160225
exponential,35,10000,1470,0.0003987121453974396,0.0003986165364040062,0.0003981915679658556,0.003218982346746415,3.305575955891982e-05,12.110127314925194,0.5739924982190132,13.876613788306713
exponential,35,10000,1480,0.00039783352985978127,0.0003972298727603629,0.00039777459031676904,0.0032093535672660387,3.323133569210768e-05,12.192165166139603,0.5739924982190132,13.961612597107887
exponential,35,10000,1490,0.0004011860000900924,0.00039640516915824265,0.0003972132581063217,0.003199753589867903,3.2877058401936665e-05,12.27423345297575,0.5739924982190132,14.046613797545433
exponential,35,10000,1500,0.00039062733412720263,0.0003969363053329289,0.0003970665026743408,0.003190182328397792,3.3736301702447236e-05,12.356722474098206,0.6120428293943405,14.132080376148224
exponential,35,10000,1510,0.0003997432650066912,0.0003981342975748703,0.00039754731690225904,0.0031806396969592003,3.340056355227716e-05,12.438906893134117,0.6120428293943405,14.305763751268387
exponential,35,10000,1520,0.000399142736569047,0.00039806741988286377,0.0003978145949852706,0.003171125609912558,3.344127981108613e-05,12.520946681499481,0.6120428293943405,14.390783451497555
exponential,35,10000,1530,0.00039989929064176977,0.00039763906970620156,0.00039776469600684,0.0031616399818744667,3.317778100608848e-05,12.603260286152363,0.6120428293943405,14.476112872362137
exponential,35,10000,1540,0.0003966227232012898,0.0003991368255810812,0.00039825802262526377,0.0031521827277169287,3.3049032936105505e-05,12.685701861977577,0.6120428293943405,14.561532810330391
exponential,35,10000,1550,0.0003977952874265611,0.0003961108304793015,0.00039739529193914553,0.003142753762566588,3.2988875318551436e-05,12.767753660678864,0.6120428293943405,14.64654365926981
exponential,35,10000,1560,0.00040175954927690327,0.0003962194488849491,0.000396984304145298,0.003133353001803963,3.2669158827047795e-05,12.85039984434843,0.6120428293943405,14.732204973697662
exponential,35,10000,1570,0.00039638913585804403,0.0003975171159254387,0.00039724534798052445,0.0031239803610626925,3.30410293827299e-05,12.932500258088112,0.6120428293943405,14.81729370355606
