scheduler,seed,configured_steps,step,minibatch_mse,last_10_step_mean,ema_mse,learning_rate,gradient_norm,optimizer_elapsed_seconds,evaluation_elapsed_seconds,wall_elapsed_seconds
cosine,35,10000,450,0.0004248986369930208,0.0004253870953107253,0.0004272912305074808,0.0049763061870768295,3.8087524444563314e-05,3.8294184282422066,0.272050179541111,4.599776789546013
cosine,35,10000,460,0.0004295068792998791,0.00042800993542186917,0.0004275906755888027,0.0049752432816813005,3.816061143879779e-05,3.911372162401676,0.272050179541111,4.684743896126747
cosine,35,10000,470,0.0004280653956811875,0.00042647561349440366,0.0004270949386671624,0.004974157180333414,3.8194601074792445e-05,3.993421696126461,0.272050179541111,4.769832961261272
cosine,35,10000,480,0.00042835704516619444,0.00042424749699421227,0.0004259385431857132,0.00497304789375255,3.794834628934041e-05,4.076096102595329,0.272050179541111,4.855499647557735
cosine,35,10000,490,0.00042608974035829306,0.00042565529874991623,0.00042580263915282656,0.004971915432886919,3.772958734771237e-05,4.158166192471981,0.272050179541111,4.940551668405533
cosine,35,10000,500,0.0004216182860545814,0.00042346036643721164,0.00042483128605366537,0.004970759808913454,3.83982369385194e-05,4.2401483580470085,0.3101661950349808,5.025535404682159
cosine,35,10000,510,0.0004253920051269233,0.00042452546767890453,0.0004246675349318206,0.004969581033237697,3.762101550819352e-05,4.322204671800137,0.3101661950349808,5.225729711353779
cosine,35,10000,520,0.0004239833215251565,0.0004232272913213819,0.00042407018573277884,0.004968379117493688,3.769940303754993e-05,4.40417193621397,0.3101661950349808,5.31069478392601
cosine,35,10000,530,0.00042347965063527226,0.00042323714587837457,0.00042370108439392654,0.00496715407354385,3.774536162381992e-05,4.486211761832237,0.3101661950349808,5.395700521767139
cosine,35,10000,540,0.00042257021414116025,0.00042276091407984496,0.0004232722533242739,0.004965905913478872,3.757876766030677e-05,4.56836611032486,0.3101661950349808,5.480879805982113
cosine,35,10000,550,0.0004221491399221122,0.00042162607714999465,0.0004226671782124096,0.0049646346496175905,3.753390410565771e-05,4.650312148034573,0.3101661950349808,5.5658093765378
cosine,35,10000,560,0.000422169454395771,0.00042195945279672743,0.0004223369282254268,0.004963340294506866,3.78515942429658e-05,4.732333287596703,0.3101661950349808,5.65079178661108
cosine,35,10000,570,0.0004248975310474634,0.00042224577337037774,0.00042231255478146127,0.004962022860921459,3.735041536856443e-05,4.814402878284454,0.3101661950349808,5.735877573490143
cosine,35,10000,580,0.0004212588828522712,0.0004202437965432182,0.0004215400065455379,0.0049606823618639105,3.7542693462455645e-05,4.896414466202259,0.3101661950349808,5.820860303938389
cosine,35,10000,590,0.00041581038385629654,0.000419956209952943,0.0004208607507741853,0.004959318810564404,3.831314461422153e-05,4.978425852954388,0.3101661950349808,5.905857406556606
cosine,35,10000,600,0.00041992240585386753,0.0004194638546323404,0.00042034451441553595,0.004957932220480639,3.788361209444702e-05,5.060463711619377,0.3482495918869972,5.99089402705431
cosine,35,10000,610,0.0004199596878606826,0.0004177516995696351,0.00041934975001525423,0.0049565226052977,3.71874775737524e-05,5.142754189670086,0.3482495918869972,6.191472627222538
cosine,35,10000,620,0.000418810494011268,0.0004186508653219789,0.00041906066772034426,0.004955089978927921,3.810468115261756e-05,5.224692240357399,0.3482495918869972,6.276362903416157
cosine,35,10000,630,0.0004188267048448324,0.00041699997091200204,0.00041823853606436534,0.004953634355510746,3.748110248125158e-05,5.306877680122852,0.3482495918869972,6.361647889018059
cosine,35,10000,640,0.0004163307312410325,0.0004178059665719047,0.00041805042919259764,0.004952155749412591,3.806069435086101e-05,5.388827219605446,0.3482495918869972,6.446584768593311
cosine,35,10000,650,0.0004169957246631384,0.0004177564027486369,0.0004178654429729589,0.004950654175226698,3.748653034563176e-05,5.47078063338995,0.3482495918869972,6.531503476202488
cosine,35,10000,660,0.00041586265433579683,0.0004175772424787283,0.0004178403530674331,0.004949129647773001,3.8189133192645386e-05,5.5526919439435005,0.3482495918869972,6.6164292469620705
cosine,35,10000,670,0.00041839038021862507,0.0004177612398052588,0.0004178120801226627,0.004947582182097971,3.752060001716018e-05,5.634667359292507,0.3482495918869972,6.701395094394684
cosine,35,10000,680,0.0004189605824649334,0.0004177431808784604,0.00041778341384252613,0.004946011793474465,3.807924804277718e-05,5.716706842184067,0.3482495918869972,6.786441519856453
cosine,35,10000,690,0.0004130535526201129,0.00041512052121106535,0.0004166747331871475,0.004944418497401588,3.7877511203987524e-05,5.798699267208576,0.3482495918869972,6.871397793292999
cosine,35,10000,700,0.00041954813059419394,0.00041623273864388466,0.0004165301292237789,0.004942802309604528,3.745264621102251e-05,5.8806425258517265,0.3863423690199852,6.956321202218533
cosine,35,10000,710,0.00041475926991552114,0.00041492274904157965,0.00041589292896713147,0.004941163246034409,3.806642416748218e-05,5.962961286306381,0.3863423690199852,7.158246673643589
cosine,35,10000,720,0.0004135934286750853,0.0004141762678045779,0.0004152531502966225,0.004939501322868126,3.795386874116957e-05,6.045008674263954,0.3863423690199852,7.243315011262894
cosine,35,10000,730,0.0004156628856435418,0.0004164763347944245,0.00041571707173212297,0.004937816556508186,3.797899989876896e-05,6.127063445746899,0.3863423690199852,7.328361861407757
cosine,35,10000,740,0.000418251845985651,0.00041561682883184403,0.00041567121861842956,0.0049361089635825564,3.7305773730622604e-05,6.209151670336723,0.3863423690199852,7.413466915488243
cosine,35,10000,750,0.0004116286290809512,0.0004145134967984632,0.00041520724594912154,0.004934378560944488,3.761205880437046e-05,6.291108958423138,0.3863423690199852,7.498402930796146
cosine,35,10000,760,0.0004124291008338332,0.0004134931688895449,0.0004145192660950945,0.0049326253656723565,3.741920954780653e-05,6.373061433434486,0.3863423690199852,7.58331374078989
cosine,35,10000,770,0.0004162752302363515,0.00041320378659293056,0.00041403154121564,0.004930849395069493,3.700707384268753e-05,6.455033801496029,0.3863423690199852,7.668292485177517
cosine,35,10000,780,0.0004129115550313145,0.0004133266629651189,0.0004138072323893572,0.004929050666664009,3.767015732591972e-05,6.537055559456348,0.3863423690199852,7.753313682973385
cosine,35,10000,790,0.0004126066924072802,0.00041358031739946455,0.0004137596684429094,0.004927229198208626,3.803889194387011e-05,6.618950240314007,0.3863423690199852,7.838178589940071
cosine,35,10000,800,0.0004165771824773401,0.00041293953836429864,0.00041344975735213064,0.0049253850076805055,3.724849011632614e-05,6.700828067958355,0.42440884560346603,7.923013836145401
cosine,35,10000,810,0.00040904420893639326,0.00041214792290702464,0.0004129016950345908,0.004923518113281062,3.8105474231997505e-05,6.782737925648689,0.42440884560346603,8.123884499073029
cosine,35,10000,820,0.00041380710899829865,0.00041248355992138384,0.0004127473639049305,0.0049216285334357885,3.673432001960464e-05,6.864770136773586,0.42440884560346603,8.208894222974777
cosine,35,10000,830,0.00041335023706778884,0.000412653386592865,0.0004127540166288372,0.004919716286794078,3.731552351382561e-05,6.946758560836315,0.42440884560346603,8.293872244656086
cosine,35,10000,840,0.0004125831474084407,0.00041246344917453823,0.00041261536624752153,0.004917781392229032,3.750594987650402e-05,7.0288809686899185,0.42440884560346603,8.378968320786953
cosine,35,10000,850,0.00041063479147851467,0.0004127069405512884,0.00041259414421077956,0.004915823868837278,3.7377300031948835e-05,7.1108308583498,0.42440884560346603,8.463880605995655
cosine,35,10000,860,0.00041158520616590977,0.00041251928196288644,0.0004125352542876684,0.004913843735938781,3.7298843380995095e-05,7.1928423792123795,0.42440884560346603,8.548865534365177
cosine,35,10000,870,0.00041272869566455483,0.00041269899520557374,0.0004125881906916365,0.0049118410130766545,3.793788346229121e-05,7.274834409356117,0.42440884560346603,8.633860103785992
cosine,35,10000,880,0.0004137081268709153,0.00041076577035710217,0.0004118914081793787,0.0049098157200169615,3.7038844311609864e-05,7.356805384159088,0.42440884560346603,8.71880741417408
cosine,35,10000,890,0.00041227240581065416,0.0004111315734917298,0.00041162371141711094,0.004907767876748532,3.750108589883894e-05,7.439092628657818,0.42440884560346603,8.804100073873997
cosine,35,10000,900,0.0004116321506444365,0.00041115997009910643,0.0004114608693695151,0.004905697503482748,3.7004479963798076e-05,7.521047458052635,0.46249546110630035,8.889127783477306
cosine,35,10000,910,0.0004084076499566436,0.0004116510739549994,0.0004115444533451943,0.00490360462065336,3.7231420719763264e-05,7.603186912834644,0.46249546110630035,9.089985080063343
cosine,35,10000,920,0.00040859630098566413,0.00041188284812960775,0.0004116212324272706,0.004901489248916277,3.7888104998273775e-05,7.685201548039913,0.46249546110630035,9.175004623830318
cosine,35,10000,930,0.00041010486893355846,0.0004106210690224543,0.0004111773548975365,0.0048993514091493625,3.783047213801183e-05,7.767136417329311,0.46249546110630035,9.259919948875904
cosine,35,10000,940,0.00041082975803874433,0.00040995127055794,0.0004106937830308547,0.004897191122452232,3.6440585972741246e-05,7.849009178578854,0.46249546110630035,9.344730004668236
cosine,35,10000,950,0.00041084151598624885,0.00040862757887225596,0.0004099538196272733,0.004895008410146043,3.705072231241502e-05,7.931166380643845,0.46249546110630035,9.42983715981245
cosine,35,10000,960,0.00041019366472028196,0.000409222929738462,0.0004097053709482278,0.004892803293773286,3.756007572519593e-05,8.013373963534832,0.46249546110630035,9.514970645308495
cosine,35,10000,970,0.00040818197885528207,0.00040927858208306134,0.00040953949667838364,0.00489057579509757,3.731266770046204e-05,8.095206148922443,0.46249546110630035,9.599719077348709
cosine,35,10000,980,0.00040811215876601636,0.00040884854388423264,0.00040924380493957165,0.004888325936103405,3.793327778112143e-05,8.177072443068027,0.46249546110630035,9.684482365846634
cosine,35,10000,990,0.0004107111017219722,0.00040952782146632674,0.0004093497496402352,0.004886053738995991,3.7673176848329604e-05,8.258906960487366,0.46249546110630035,9.769221842288971
cosine,35,10000,1000,0.0004090829170309007,0.0004088722314918414,0.0004091637100633526,0.004883759226200999,3.8402464269893244e-05,8.340725637972355,0.5004856362938881,9.853953786194324
cosine,35,10000,1010,0.0004087139677722007,0.0004084629035787657,0.00040891227370232664,0.004881442420364343,3.764168650377542e-05,8.423046313226223,0.5004856362938881,10.115357585251331
cosine,35,10000,1020,0.00040800057468004525,0.00040921392501331867,0.00040903743281596786,0.00487910334435196,3.801171260420233e-05,8.505114808678627,0.5004856362938881,10.200471319258213
cosine,35,10000,1030,0.00041294776019640267,0.0004081565100932494,0.0004087292274116503,0.0048767420212495844,3.688502692966722e-05,8.587098002433777,0.5004856362938881,10.28542798012495
cosine,35,10000,1040,0.00041002751095220447,0.00040841130830813197,0.00040863358691477783,0.004874358474362526,3.717386789503507e-05,8.669229961931705,0.5004856362938881,10.370630100369453
cosine,35,10000,1050,0.00040834274841472507,0.000408130933647044,0.0004084011882258365,0.004871952727215429,3.683924660435878e-05,8.751294925808907,0.5004856362938881,10.455767296254635
cosine,35,10000,1060,0.00040464650373905897,0.0004079541948158294,0.0004081246940060626,0.004869524803552046,3.7469228118425235e-05,8.833460681140423,0.5004856362938881,10.54096744954586
cosine,35,10000,1070,0.00040848503704182804,0.00040734748472459614,0.0004078683412359371,0.004867074727335002,3.721527536981739e-05,8.91612534224987,0.5004856362938881,10.626654624938965
cosine,35,10000,1080,0.0004060790524818003,0.00040800676215440034,0.0004078302895458509,0.00486460252274556,3.6987694329582155e-05,8.99827379733324,0.5004856362938881,10.711814776062965
cosine,35,10000,1090,0.0004087560228072107,0.00040585806127637627,0.0004070908679164915,0.004862108214183386,3.688767901621759e-05,9.080742083489895,0.5004856362938881,10.797382175922394
cosine,35,10000,1100,0.0004064551612827927,0.00040883147157728673,0.0004078389430684278,0.004859591826266294,3.7314104702090845e-05,9.162969939410686,0.5385969802737236,10.882594145834446
cosine,35,10000,1110,0.00040535349398851395,0.00040829121135175226,0.0004079780231986737,0.004857053383830018,3.735044811037369e-05,9.245630428195,0.5385969802737236,11.070539593696594
cosine,35,10000,1120,0.0004072888696100563,0.00040812895749695597,0.00040804536456823774,0.00485449291192796,3.796063538175076e-05,9.327686987817287,0.5385969802737236,11.155595898628235
cosine,35,10000,1130,0.00040561557398177683,0.00040751482010819017,0.0004077533790611919,0.004851910435830943,3.775898949243128e-05,9.409805670380592,0.5385969802737236,11.240714944899082
cosine,35,10000,1140,0.00040634552715346217,0.00040808522317092866,0.0004079558382856306,0.0048493059810269645,3.70835441572126e-05,9.49186296761036,0.5385969802737236,11.325819656252861
cosine,35,10000,1150,0.00040462519973516464,0.00040690868336241693,0.0004075094514476664,0.0048466795732209425,3.741627369890921e-05,9.574124544858932,0.5385969802737236,11.4112017005682
cosine,35,10000,1160,0.0004041870415676385,0.00040752673521637917,0.0004074993408287745,0.004844031238334462,3.782477870117873e-05,9.65619308501482,0.5385969802737236,11.496297553181648
cosine,35,10000,1170,0.00040387475746683776,0.00040623950771987436,0.0004069590899064183,0.004841361002505516,3.697719148476608e-05,9.73825590312481,0.5385969802737236,11.581318773329258
cosine,35,10000,1180,0.0004080546204932034,0.00040521027403883636,0.00040627583394725787,0.004838668892088257,3.700657543959096e-05,9.820876248180866,0.5385969802737236,11.666928417980671
cosine,35,10000,1190,0.000410800043027848,0.00040634283795952796,0.0004063968977994764,0.00483595493365273,3.691248639370315e-05,9.902872025966644,0.5385969802737236,11.75188760459423
cosine,35,10000,1200,0.0004064615932293236,0.0004064255743287504,0.0004064441785119457,0.004833219153984604,3.6996050766902044e-05,9.98490758985281,0.576804019510746,11.836891114711761
cosine,35,10000,1210,0.00040523408097214997,0.0004059714934555814,0.0004061931602319991,0.004830461580084923,3.7413425161503255e-05,10.067233741283417,0.576804019510746,12.03907299041748
cosine,35,10000,1220,0.000403840618673712,0.00040579321794211867,0.0004059754595283227,0.004827682239169829,3.700122397276573e-05,10.149214692413807,0.576804019510746,12.124082826077938
cosine,35,10000,1230,0.00040652742609381676,0.0004061959742102772,0.00040607463439363043,0.004824881158670291,3.701256719068624e-05,10.231194667518139,0.576804019510746,12.209056362509727
cosine,35,10000,1240,0.0004069256247021258,0.0004051808296935633,0.00040571110257264103,0.004822058366231844,3.708957228809595e-05,10.313293673098087,0.576804019510746,12.294142864644527
cosine,35,10000,1250,0.0004075092147104442,0.0004058700753375888,0.0004058536978256535,0.004819213889714312,3.662594826892018e-05,10.395327724516392,0.576804019510746,12.379170581698418
cosine,35,10000,1260,0.0004091248847544193,0.0004068389040185139,0.0004062125050573863,0.00481634775719153,3.713119076564908e-05,10.477358892560005,0.576804019510746,12.464238628745079
cosine,35,10000,1270,0.00040006416384130716,0.0004050584917422384,0.0004056730669240471,0.004813459996951066,3.7956480809953064e-05,10.559387288987637,0.576804019510746,12.549287028610706
cosine,35,10000,1280,0.0004024447116535157,0.00040663818072061986,0.0004060142974570712,0.00481055063749395,3.7348941987147555e-05,10.641337610781193,0.576804019510746,12.634191855788231
cosine,35,10000,1290,0.0004060730861965567,0.00040418201533611866,0.0004053395684854518,0.004807619707534384,3.702351023093797e-05,10.723350889980793,0.576804019510746,12.719208635389805
cosine,35,10000,1300,0.0004071171279065311,0.00040721683762967587,0.00040606186090230185,0.004804667235999464,3.731767719727941e-05,10.805340267717838,0.6148980334401131,12.804165959358215
cosine,35,10000,1310,0.0004045810201205313,0.0004045364214107394,0.00040543437635471354,0.004801693252028893,3.7910020182607695e-05,10.88750895112753,0.6148980334401131,13.006264306604862
cosine,35,10000,1320,0.0004029346164315939,0.0004049150738865137,0.0004052094849814008,0.004798697784974689,3.720226959558204e-05,10.96956854313612,0.6148980334401131,13.091380909085274
cosine,35,10000,1330,0.00040131108835339546,0.0004038144194055349,0.00040467833159874223,0.004795680864400903,3.7470977986231446e-05,11.051628693938255,0.6148980334401131,13.176451198756695
cosine,35,10000,1340,0.0004038763581775129,0.0004055880679516122,0.00040504926545356705,0.004792642520083327,3.699629814946093e-05,11.133787266910076,0.6148980334401131,13.261584602296352
cosine,35,10000,1350,0.00040266034193336964,0.0004043747700052336,0.0004048069428695998,0.00478958278200919,3.728974115801975e-05,11.216315105557442,0.6148980334401131,13.347139403223991
cosine,35,10000,1360,0.0004047716502100229,0.0004051066905958578,0.00040492022413250424,0.0047865016803768715,3.705217022798024e-05,11.298256769776344,0.6148980334401131,13.432040430605412
cosine,35,10000,1370,0.00040400680154561996,0.0004042987333377823,0.0004046602125230712,0.004783399245595603,3.723189729498699e-05,11.380945228040218,0.6148980334401131,13.51774300634861
cosine,35,10000,1380,0.00040578056359663606,0.000404510393855162,0.00040459656649611403,0.004780275508285161,3.672166712931357e-05,11.462918050587177,0.6148980334401131,13.602725230157375
cosine,35,10000,1390,0.00040295539656654,0.00040445173508487644,0.0004044939064079845,0.0047771304992755715,3.763863423955627e-05,11.544764369726181,0.6148980334401131,13.687535293400288
cosine,35,10000,1400,0.0004038890765514225,0.00040406031766906383,0.0004043498896598187,0.004773964249606805,3.6886056477669626e-05,11.626813136041164,0.6529278084635735,13.77258874475956
cosine,35,10000,1410,0.0004066229739692062,0.0004042683111038059,0.00040429068014197916,0.004770776790528465,3.656394619611092e-05,11.70906525850296,0.6529278084635735,13.974260948598385
cosine,35,10000,1420,0.00040251249447464943,0.0004035523219499737,0.00040391886904943134,0.004767568153499488,3.714213744387962e-05,11.7910825163126,0.6529278084635735,14.059296198189259
cosine,35,10000,1430,0.00040667003486305475,0.0004038518265588209,0.00040392959044430567,0.004764338370187825,3.6576533602783456e-05,11.873837113380432,0.6529278084635735,14.145078003406525
cosine,35,10000,1440,0.00040183711098507047,0.0004031869990285486,0.00040366518018846294,0.004761087472470136,3.721633765962906e-05,11.956052117049694,0.6529278084635735,14.230317935347557
cosine,35,10000,1450,0.00039932719664648175,0.00040284919377882035,0.0004032430606964849,0.004757815492431466,3.727839430212043e-05,12.038177363574505,0.6529278084635735,14.315464414656162
cosine,35,10000,1460,0.00040717917727306485,0.0004023598914500326,0.00040288922050752145,0.004754522462364939,3.666465636342764e-05,12.120260991156101,0.6529278084635735,14.400580175220966
cosine,35,10000,1470,0.00040409754728898406,0.00040389208879787475,0.0004032726295357862,0.00475120841477143,3.6990382795920596e-05,12.20228374749422,0.6529278084635735,14.485571451485157
cosine,35,10000,1480,0.00040320376865565777,0.0004024885827675462,0.0004029268949890261,0.004747873382359254,3.697595093399286e-05,12.2843167334795,0.6529278084635735,14.57057823240757
cosine,35,10000,1490,0.0004060656647197902,0.00040153151785489173,0.000402347761761669,0.004744517398043832,3.6284374800743535e-05,12.36634873598814,0.6529278084635735,14.655609399080276
cosine,35,10000,1500,0.00039560534060001373,0.00040193302556872367,0.0004021428418403771,0.0047411404949473735,3.735486825462431e-05,12.448340639472008,0.6911462172865868,14.740574829280376
cosine,35,10000,1510,0.00040492165135219693,0.0004032129014376551,0.00040263341216402687,0.004737742706398553,3.696875137393363e-05,12.530595257878304,0.6911462172865868,14.94276624917984
cosine,35,10000,1520,0.000404334714403376,0.0004034241894260049,0.0004030133048825468,0.0047343240659321675,3.7101814086781815e-05,12.613174870610237,0.6911462172865868,15.02843028306961
cosine,35,10000,1530,0.0004050600400660187,0.0004028625728096813,0.00040297788531135645,0.004730884607288821,3.6808214645134285e-05,12.695136956870556,0.6911462172865868,15.11339532583952
cosine,35,10000,1540,0.0004019617335870862,0.0004043557768454775,0.00040347626349048296,0.00472742436441458,3.689618824864738e-05,12.77718349546194,0.6911462172865868,15.198454424738884
cosine,35,10000,1550,0.0004027944814879447,0.00040147643303498624,0.0004026684330033903,0.004723943371460646,3.652419036370702e-05,12.859379306435585,0.6911462172865868,15.283702276647091
cosine,35,10000,1560,0.0004067107511218637,0.0004014398524304852,0.0004022294340553358,0.004720441662783012,3.630586070357822e-05,12.94167210906744,0.6911462172865868,15.369046062231064
cosine,35,10000,1570,0.0004019856278318912,0.00040262569673359393,0.0004024422878777204,0.0047169192729421315,3.679787187138572e-05,13.024143636226654,0.6911462172865868,15.454545460641384
cosine,35,10000,1580,0.00040292186895385385,0.0004028324561659247,0.00040259151234590696,0.004713376236702568,3.6669916880782694e-05,13.106345169246197,0.6911462172865868,15.539736837148666
