condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,10,2,0.0021669133566319942,1.0891814827919006,0.2762485456591154
identity_b2_snone,identity,2,,wikitext,10,3,0.0016492377035319805,0.8449709415435791,0.2096466200101071
identity_b2_snone,identity,2,,wikitext,10,4,0.0016107637493405491,1.047092616558075,0.20605705953287928
identity_b2_snone,identity,2,,wikitext,10,5,0.0023387165856547654,1.5934631526470184,0.2942044393845242
identity_b2_snone,identity,2,,wikitext,10,6,0.0016724950983189046,0.98853999376297,0.21252804456170007
identity_b2_snone,identity,2,,wikitext,10,7,0.001691170473350212,1.1918528974056244,0.21618279215560304
identity_b2_snone,identity,2,,wikitext,11,0,0.002108381944708526,1.061299741268158,0.2718466554846965
identity_b2_snone,identity,2,,wikitext,11,1,0.0015578822058159858,0.9495294094085693,0.19872280685401988
identity_b2_snone,identity,2,,wikitext,11,2,0.0024321123491972685,1.4631714820861816,0.3089607454584819
identity_b2_snone,identity,2,,wikitext,11,3,0.0017686236824374646,0.9082372635602951,0.2233913941296812
identity_b2_snone,identity,2,,wikitext,11,4,0.002209198079071939,1.3458479642868042,0.281944891364922
identity_b2_snone,identity,2,,wikitext,11,5,0.0022223059786483645,0.9982003271579742,0.2823936266776447
identity_b2_snone,identity,2,,wikitext,11,6,0.002058642858173698,1.2429460287094116,0.2613639640870636
identity_b2_snone,identity,2,,wikitext,11,7,0.0016220096149481833,0.7629084587097168,0.20713202665690345
identity_b2_snone,identity,2,,wikitext,12,0,0.002115693234372884,1.211819440126419,0.26982890334403015
identity_b2_snone,identity,2,,wikitext,12,1,0.0024624374345876276,1.5121673941612244,0.31330292803979537
identity_b2_snone,identity,2,,wikitext,12,2,0.002555202809162438,1.35894113779068,0.3246754676363656
identity_b2_snone,identity,2,,wikitext,12,3,0.002024908026214689,0.9783692955970764,0.2566665576263759
identity_b2_snone,identity,2,,wikitext,12,4,0.0022676753578707576,1.5819535851478577,0.28892978033989036
identity_b2_snone,identity,2,,wikitext,12,5,0.0024729352444410324,1.5501025915145874,0.31501276323220095
