bit_width,seed,condition,layer,head,wikitext_validation_normalized_key_mse,relative_change_vs_random
2,17,horizon_1000,0,4,0.0001950574733200483,-0.7593306315565437
2,17,horizon_1000,0,5,0.00018842214012693148,-0.7853666439499274
2,17,horizon_1000,0,6,0.0002629541722853901,-0.724038083903682
2,17,horizon_1000,0,7,0.00016662444886605954,-0.8225338622507024
2,17,horizon_1000,1,0,0.00024413727624050807,-0.7240560810721515
2,17,horizon_1000,1,1,0.0002661952985363314,-0.7207818604051685
2,17,horizon_1000,1,2,0.00010306777357982355,-0.8832015145037998
2,17,horizon_1000,1,3,0.0002480856619513361,-0.7164553370550623
2,17,horizon_1000,1,4,0.00025438464217586443,-0.7264172006114131
2,17,horizon_1000,1,5,0.0002921049326687353,-0.6467726179395237
2,17,horizon_1000,1,6,0.0002816044470819179,-0.6535959611820467
2,17,horizon_1000,1,7,0.0002851908011507476,-0.6575248890581329
2,17,horizon_1000,2,0,0.0004960248097631847,-0.45361492944630866
2,17,horizon_1000,2,1,0.00037831554254808,-0.6045999151577099
2,17,horizon_1000,2,2,0.0005241380822553765,-0.4712863964877153
2,17,horizon_1000,2,3,0.0005170854601601604,-0.42733143450760347
2,17,horizon_1000,2,4,0.0005197011596465018,-0.42747039094429085
2,17,horizon_1000,2,5,0.0005694196916010696,-0.3849948237425142
2,17,horizon_1000,2,6,0.00048688794231566135,-0.4526603079849065
2,17,horizon_1000,2,7,0.00046507289334840607,-0.4791468554877314
2,17,horizon_1000,3,0,0.00046790776468697004,-0.46907403643944884
2,17,horizon_1000,3,1,0.000514214851136785,-0.3764482704185602
2,17,horizon_1000,3,2,0.0004290912802389357,-0.5520070700314456
2,17,horizon_1000,3,3,0.00048385063200839795,-0.47919966320704616
2,17,horizon_1000,3,4,0.00035018351627513766,-0.5967154900967817
2,17,horizon_1000,3,5,0.0004346245968918083,-0.5176641101536517
2,17,horizon_1000,3,6,0.000521877060236875,-0.4346555803848283
2,17,horizon_1000,3,7,0.00039263098551600706,-0.5588825360143026
2,17,horizon_1000,4,0,0.00048123734995897394,-0.4349865843099426
2,17,horizon_1000,4,1,0.00046674851364514325,-0.5854370801414343
2,17,horizon_1000,4,2,0.00048722682186053135,-0.3925233435871639
2,17,horizon_1000,4,3,0.0003973527818743605,-0.6377510495132077
2,17,horizon_1000,4,4,0.0004992619033146184,-0.43934737657792244
2,17,horizon_1000,4,5,0.0004419361903273966,-0.5003546958010815
2,17,horizon_1000,4,6,0.00038708576539647765,-0.5690447752973774
2,17,horizon_1000,4,7,0.0004823194194614189,-0.4591172934181969
2,17,horizon_1000,5,0,0.0005184078618185595,-0.4218605879856791
2,17,horizon_1000,5,1,0.00052143109132885,-0.45210150450530184
2,17,horizon_1000,5,2,0.0005480915933731012,-0.3671339067993791
2,17,horizon_1000,5,3,0.00045142267117626034,-0.5452058487484809
2,17,horizon_1000,5,4,0.0005181628948776051,-0.4186481227303674
2,17,horizon_1000,5,5,0.0005173785393708386,-0.4111699650228179
2,17,horizon_1000,5,6,0.0002969736851810012,-0.6421392535914727
2,17,horizon_1000,5,7,0.0004891385051450925,-0.5274703559479266
2,17,horizon_1000,6,0,0.0004784469692822313,-0.47438549700533683
2,17,horizon_1000,6,1,0.00048496916497242637,-0.5574910526144365
2,17,horizon_1000,6,2,0.0004987466982129263,-0.554991766008039
2,17,horizon_1000,6,3,0.0004883899400738301,-0.40308830282304253
2,17,horizon_1000,6,4,0.0004439056119736051,-0.5050141838645112
2,17,horizon_1000,6,5,0.00048213479021796957,-0.45803930026146106
2,17,horizon_1000,6,6,0.0005128612501721364,-0.4274356471808854
2,17,horizon_1000,6,7,0.0005309045955073088,-0.4170604890590907
2,17,horizon_1000,7,0,0.0004763965498568723,-0.49075887217452907
2,17,horizon_1000,7,1,0.0004980149569746573,-0.41418729862693726
2,17,horizon_1000,7,2,0.0005178323262953199,-0.4078141966783383
2,17,horizon_1000,7,3,0.0004470097101147985,-0.529825701090597
2,17,horizon_1000,7,4,0.0004894180474366294,-0.54501540989462
2,17,horizon_1000,7,5,0.0004884449026576476,-0.45501231338389775
2,17,horizon_1000,7,6,0.0005206304267630912,-0.4054503267788451
2,17,horizon_1000,7,7,0.000500975063914666,-0.44481034216661175
2,17,horizon_1000,8,0,0.000532391404703958,-0.43614747086602473
2,17,horizon_1000,8,1,0.00045317423246160615,-0.4866827080366422
2,17,horizon_1000,8,2,0.0005252342562016565,-0.38971611067151973
2,17,horizon_1000,8,3,0.0005454970378195867,-0.41016875808000886
2,17,horizon_1000,8,4,0.0004887750892521581,-0.42420469660250554
2,17,horizon_1000,8,5,0.00036972633097320795,-0.6584600369919851
2,17,horizon_1000,8,6,0.0005271004993119277,-0.4742848800815224
2,17,horizon_1000,8,7,0.0006034098514646757,-0.29634654505781005
2,17,horizon_1000,9,0,0.0005997976586513687,-0.29438982495072424
2,17,horizon_1000,9,1,0.00040484209057467524,-0.5816081462751519
2,17,horizon_1000,9,2,0.00044016362153342925,-0.4485213337074422
2,17,horizon_1000,9,3,0.0005610296393570025,-0.3911065857931942
2,17,horizon_1000,9,4,0.0005597165072686039,-0.36834107460584437
2,17,horizon_1000,9,5,0.000547928357264027,-0.3685566435464365
2,17,horizon_1000,9,6,0.0005221639803494327,-0.40335779676514705
2,17,horizon_1000,9,7,0.0005589096290350426,-0.39268743645345383
2,17,horizon_1000,10,0,0.0005587965424638242,-0.35057131892173415
2,17,horizon_1000,10,1,0.0005180267980904318,-0.384573749204505
2,17,horizon_1000,10,2,0.0004919926923321327,-0.4218426488864845
2,17,horizon_1000,10,3,0.0005347930928110145,-0.45418592621809106
2,17,horizon_1000,10,4,0.0005987475633446593,-0.360233490503824
2,17,horizon_1000,10,5,0.0005675304055330344,-0.36544996813919745
2,17,horizon_1000,10,6,0.0005551557915168814,-0.4378248208920185
2,17,horizon_1000,10,7,0.0005293767862895038,-0.38246452312082524
2,17,horizon_1000,11,0,0.0005715755396522582,-0.3910310355222033
2,17,horizon_1000,11,1,0.0006192564142111223,-0.30056569194609173
2,17,horizon_1000,11,2,0.0005476061887748074,-0.4155725680639787
2,17,horizon_1000,11,3,0.0005443725967779756,-0.40166662531455677
2,17,horizon_1000,11,4,0.0005254907009657472,-0.4055613052333721
2,17,horizon_1000,11,5,0.0005501528321474325,-0.39476900393481157
2,17,horizon_1000,11,6,0.0005707426753360778,-0.3629952775599123
2,17,horizon_1000,11,7,0.0005686737677024212,-0.3196517128513913
2,17,horizon_1000,12,0,0.00045828837755834684,-0.49651771342627893
2,17,horizon_1000,12,1,0.00053913208830636,-0.4177880600977727
2,17,horizon_1000,12,2,0.0005338841838238295,-0.4154598623103811
2,17,horizon_1000,12,3,0.0005129673008923419,-0.44256344996031344
2,17,horizon_1000,12,4,0.0004761112668347778,-0.4538054773099812
2,17,horizon_1000,12,5,0.0004476836074900348,-0.5329546072448952
2,17,horizon_1000,12,6,0.0005231810100667644,-0.46589413354174114
2,17,horizon_1000,12,7,0.0005333567532943562,-0.3731062919304259
2,17,horizon_1000,13,0,0.000638026020169491,-0.30379841263857116
2,17,horizon_1000,13,1,0.000587191512749996,-0.33527248943832794
2,17,horizon_1000,13,2,0.0006176123715704307,-0.28865437600946686
2,17,horizon_1000,13,3,0.0005939300790487323,-0.3510161561295777
2,17,horizon_1000,13,4,0.0005901978620386217,-0.36186008914381984
2,17,horizon_1000,13,5,0.0006140548648545519,-0.34010634206942564
2,17,horizon_1000,13,6,0.0005662163966917433,-0.3858336652035911
2,17,horizon_1000,13,7,0.0005042864922870649,-0.3985741612915232
2,17,horizon_1000,14,0,0.0005782376683782786,-0.4227224431078298
2,17,horizon_1000,14,1,0.0005987692493363284,-0.33976525240880767
2,17,horizon_1000,14,2,0.0004844958002649946,-0.48017015968745974
2,17,horizon_1000,14,3,0.0006020219552738126,-0.3224285596556585
2,17,horizon_1000,14,4,0.0005616695416392758,-0.3719765066596837
2,17,horizon_1000,14,5,0.0005875650676898658,-0.31149581317891534
2,17,horizon_1000,14,6,0.0004956102311552968,-0.41227567412389354
2,17,horizon_1000,14,7,0.0006229224163689651,-0.32127643479479123
2,17,horizon_1000,15,0,0.000564367750484962,-0.3881546620117709
2,17,horizon_1000,15,1,0.0005225148561294191,-0.4697548856527995
2,17,horizon_1000,15,2,0.0005387489109125454,-0.40310589969576577
2,17,horizon_1000,15,3,0.0005458698506117798,-0.32844613498649833
2,17,horizon_1000,15,4,0.0005593412024609279,-0.39071106107980325
2,17,horizon_1000,15,5,0.0005828522625961341,-0.3822586575422046
2,17,horizon_1000,15,6,0.0005400573318183888,-0.3849067919121908
2,17,horizon_1000,15,7,0.0005172749297344126,-0.3875574457857584
2,17,horizon_1000,16,0,0.0005397934037318919,-0.3680865213834701
2,17,horizon_1000,16,1,0.0005357323861971963,-0.39834144131459454
2,17,horizon_1000,16,2,0.0005685769538104068,-0.3264831843812086
2,17,horizon_1000,16,3,0.0004454842855921015,-0.5035907339598061
2,17,horizon_1000,16,4,0.0005642729265673552,-0.3991947173905811
2,17,horizon_1000,16,5,0.000513868078996893,-0.4128108785196921
2,17,horizon_1000,16,6,0.0006019514075887855,-0.3715893322764061
2,17,horizon_1000,16,7,0.00043440350054879673,-0.4670294473378272
2,17,horizon_1000,17,0,0.0005987935801385902,-0.3127212758017908
2,17,horizon_1000,17,1,0.0005602649107459001,-0.3863930238120286
2,17,horizon_1000,17,2,0.0005221110368438531,-0.48382534560719964
2,17,horizon_1000,17,3,0.00059301472720108,-0.2709628564460513
2,17,horizon_1000,17,4,0.0005425300187198445,-0.3888480041324877
2,17,horizon_1000,17,5,0.0005557832773774862,-0.3583318791702221
2,17,horizon_1000,17,6,0.0005573179769271519,-0.3698777548588253
2,17,horizon_1000,17,7,0.0005948940670350567,-0.3071661364423197
2,17,horizon_1000,18,0,0.0005840188205183949,-0.3355122539298082
2,17,horizon_1000,18,1,0.0005547576547542121,-0.3767072939937224
2,17,horizon_1000,18,2,0.0005707387717848178,-0.3702022836662108
2,17,horizon_1000,18,3,0.0006092740259191487,-0.3446601581026248
2,17,horizon_1000,18,4,0.0005422971262305509,-0.3679432632256926
2,17,horizon_1000,18,5,0.0005554778654186521,-0.39537452776885973
2,17,horizon_1000,18,6,0.0005202309439482633,-0.42835276407022493
2,17,horizon_1000,18,7,0.0005456748294818681,-0.43587173751760067
2,17,horizon_1000,19,0,0.0005597153904091101,-0.36137672484251737
2,17,horizon_1000,19,1,0.0005434667000372428,-0.4314564760808378
2,17,horizon_1000,19,2,0.0005721767374780029,-0.4033304465115977
2,17,horizon_1000,19,3,0.0005601222983386833,-0.34392579673440943
2,17,horizon_1000,19,4,0.0005887792649446055,-0.3588788063458358
2,17,horizon_1000,19,5,0.0005352029838832095,-0.37024625374357456
2,17,horizon_1000,19,6,0.0005475046855281107,-0.3197441088405506
2,17,horizon_1000,19,7,0.0005992316546326037,-0.3378195836618529
2,17,horizon_1000,20,0,0.0005982830371067394,-0.37964410194369025
2,17,horizon_1000,20,1,0.0005591533699771389,-0.3767105357021221
2,17,horizon_1000,20,2,0.0005680588910763618,-0.39634341004063794
2,17,horizon_1000,20,3,0.0005422312788141426,-0.43669718925473255
2,17,horizon_1000,20,4,0.0005951436614850536,-0.3036168568079697
2,17,horizon_1000,20,5,0.0005484980720211752,-0.43465788735161276
2,17,horizon_1000,20,6,0.0005830905938637443,-0.3320879098834221
2,17,horizon_1000,20,7,0.0005733075595344417,-0.34370638701024453
2,17,horizon_1000,21,0,0.000610134859016398,-0.3502852943776137
2,17,horizon_1000,21,1,0.0005197633963689441,-0.49060446987308265
2,17,horizon_1000,21,2,0.0005473661767609883,-0.39706756802710635
2,17,horizon_1000,21,3,0.0005635627894662321,-0.38209841754634327
2,17,horizon_1000,21,4,0.0005258869496174157,-0.4457794460843399
2,17,horizon_1000,21,5,0.0005702707130694762,-0.3337014701936129
2,17,horizon_1000,21,6,0.0005658257396135014,-0.34772261903587637
2,17,horizon_1000,21,7,0.0005835637857671827,-0.43481313342515215
2,17,horizon_1000,22,0,0.000576496182475239,-0.33872709018141656
2,17,horizon_1000,22,1,0.0004932108840876026,-0.4268522121610077
2,17,horizon_1000,22,2,0.0005827667082485277,-0.3622810962668129
2,17,horizon_1000,22,3,0.0005715422084904276,-0.3824257412266312
2,17,horizon_1000,22,4,0.0005367204103094991,-0.4158217387943461
2,17,horizon_1000,22,5,0.0005851342903042678,-0.3745626798182727
2,17,horizon_1000,22,6,0.000593590742937522,-0.34402428142457947
2,17,horizon_1000,22,7,0.0005661780269292649,-0.37921049354394964
2,17,horizon_1000,23,0,0.00058071079547517,-0.36214128342076535
2,17,horizon_1000,23,1,0.0005748774638050236,-0.37523757963509957
2,17,horizon_1000,23,2,0.0006040044936526101,-0.3688012824868287
2,17,horizon_1000,23,3,0.0006034405232639983,-0.3381468458442128
2,17,horizon_1000,23,4,0.000577348571823677,-0.32691286172136597
2,17,horizon_1000,23,5,0.0005829119181726128,-0.3030226268344131
2,17,horizon_1000,23,6,0.0005485676811076701,-0.4439696872764575
2,17,horizon_1000,23,7,0.0005442062720248941,-0.4483116060013597
2,17,horizon_1000,24,0,0.000550178941921331,-0.363843624006752
2,17,horizon_1000,24,1,0.0005644650482281577,-0.3485878766387037
2,17,horizon_1000,24,2,0.0006082905420043971,-0.26672374246545644
2,17,horizon_1000,24,3,0.0004862403256993275,-0.5124914846230368
2,17,horizon_1000,24,4,0.0005412276368588209,-0.4034619679052505
2,17,horizon_1000,24,5,0.0005685797405021731,-0.32836379149717976
2,17,horizon_1000,24,6,0.0005248512497928459,-0.4121576263631997
2,17,horizon_1000,24,7,0.0005296163399179932,-0.3970975951326578
2,17,horizon_1000,25,0,0.0005370525395846926,-0.4068078030539201
2,17,horizon_1000,25,1,0.0005451401302707382,-0.4656630733658718
2,17,horizon_1000,25,2,0.0005961272290733177,-0.26989521466462696
2,17,horizon_1000,25,3,0.0005434837985376362,-0.3860133423270806
2,17,horizon_1000,25,4,0.0005681255497620441,-0.3585134892645014
2,17,horizon_1000,25,5,0.00042855121864704415,-0.4935678196084495
2,17,horizon_1000,25,6,0.0006221878647920676,-0.2733012861747784
2,17,horizon_1000,25,7,0.0005561524703807663,-0.3466385329030997
2,17,horizon_1000,26,0,0.0005773540433438029,-0.3822872301479917
2,17,horizon_1000,26,1,0.0005476464648381807,-0.46181970304089737
2,17,horizon_1000,26,2,0.0005179732524993597,-0.3709418510313725
2,17,horizon_1000,26,3,0.0005208936527196784,-0.3935559629355019
2,17,horizon_1000,26,4,0.0005650296407111455,-0.4355333025820928
2,17,horizon_1000,26,5,0.0005385314179875422,-0.40710217711003793
2,17,horizon_1000,26,6,0.0005661593750119209,-0.4079240228703796
2,17,horizon_1000,26,7,0.0005629584338748828,-0.3424667431844212
2,17,horizon_1000,27,0,0.0006189665000420064,-0.3893073268605735
2,17,horizon_1000,27,1,0.0005548428089241497,-0.3722219492039101
2,17,horizon_1000,27,2,0.0005516709352377802,-0.40156343398944305
2,17,horizon_1000,27,3,0.0005030706161051057,-0.4358220031062083
2,17,horizon_1000,27,4,0.0005839632976858411,-0.29919659606725735
2,17,horizon_1000,27,5,0.0005490720723173581,-0.3895312762531093
2,17,horizon_1000,27,6,0.0006258032881305553,-0.2913892198350911
2,17,horizon_1000,27,7,0.0005676605287590064,-0.47882776143365985
2,17,horizon_1000,28,0,0.0005785275861853734,-0.3639204093194771
2,17,horizon_1000,28,1,0.0005651072387991007,-0.43335669026439344
2,17,horizon_1000,28,2,0.0005300035263644531,-0.3980874969400068
2,17,horizon_1000,28,3,0.0005380124930525199,-0.38397070190190746
2,17,horizon_1000,28,4,0.000575671459955629,-0.33139395960359413
2,17,horizon_1000,28,5,0.0005765272508142516,-0.3602882159567426
2,17,horizon_1000,28,6,0.0005250931462796871,-0.3805530446808286
2,17,horizon_1000,28,7,0.0005818505887873471,-0.3348291572422826
2,17,horizon_1000,29,0,0.0006122762279119343,-0.3136938470823651
2,17,horizon_1000,29,1,0.0006162628524180036,-0.2470785426350773
2,17,horizon_1000,29,2,0.0005625165431411006,-0.34549733590162673
2,17,horizon_1000,29,3,0.0005734673832193948,-0.3400246661067336
2,17,horizon_1000,29,4,0.0005522819919860922,-0.39437999513693217
2,17,horizon_1000,29,5,0.0005620156589429826,-0.38705879186776787
2,17,horizon_1000,29,6,0.0002875524223782122,-0.6623536579650052
2,17,horizon_1000,29,7,0.000540877128514694,-0.398300515290104
2,17,horizon_1000,30,0,0.0005710329569410533,-0.36210717673206944
2,17,horizon_1000,30,1,0.0005336866888683289,-0.3343769446934453
2,17,horizon_1000,30,2,0.000565970109164482,-0.40172003240154974
2,17,horizon_1000,30,3,0.0005241900253167842,-0.5107126099127177
2,17,horizon_1000,30,4,0.0004970393947587581,-0.49619122454752074
2,17,horizon_1000,30,5,0.0005571677975240164,-0.3492233703131094
2,17,horizon_1000,30,6,0.0005728592586820014,-0.34666351521083005
2,17,horizon_1000,30,7,0.0005266861589916516,-0.41819448141262067
2,17,horizon_1000,31,0,0.00044933054959983565,-0.5464607980557032
2,17,horizon_1000,31,1,0.0004438815976754995,-0.49884869700614276
2,17,horizon_1000,31,2,0.0005344073797459714,-0.40408422440244096
2,17,horizon_1000,31,3,0.0004773902765009552,-0.5193741487393714
2,17,horizon_1000,31,4,0.0005395306288846768,-0.39137277675799825
2,17,horizon_1000,31,5,0.0005322275501384865,-0.3962706941061181
2,17,horizon_1000,31,6,0.00044176296614750754,-0.5329999702334345
2,17,horizon_1000,31,7,0.0005370454673538916,-0.36187080429714946
2,29,random_initialization,0,0,0.0008926317241275683,0.0
2,29,random_initialization,0,1,0.0009273919677070808,0.0
2,29,random_initialization,0,2,0.00094781312145642,0.0
2,29,random_initialization,0,3,0.0009182744579447899,0.0
2,29,random_initialization,0,4,0.0007973990759637672,0.0
2,29,random_initialization,0,5,0.000845271184516605,0.0
2,29,random_initialization,0,6,0.0008964930930233095,0.0
2,29,random_initialization,0,7,0.0011844288019347005,0.0
2,29,random_initialization,1,0,0.0009298638251493685,0.0
2,29,random_initialization,1,1,0.0009075122470676433,0.0
2,29,random_initialization,1,2,0.0009412578874616884,0.0
2,29,random_initialization,1,3,0.0008613730533397757,0.0
2,29,random_initialization,1,4,0.00094332647495321,0.0
2,29,random_initialization,1,5,0.0008320484957948793,0.0
2,29,random_initialization,1,6,0.0007898148614913225,0.0
2,29,random_initialization,1,7,0.0008053768760873936,0.0
2,29,random_initialization,2,0,0.000827889332867926,0.0
2,29,random_initialization,2,1,0.0007310007131309249,0.0
2,29,random_initialization,2,2,0.0009345292128273286,0.0
2,29,random_initialization,2,3,0.0009247626621800009,0.0
2,29,random_initialization,2,4,0.0008724992258066777,0.0
2,29,random_initialization,2,5,0.0008960086524893995,0.0
2,29,random_initialization,2,6,0.0010131669187103398,0.0
2,29,random_initialization,2,7,0.0009881815312837716,0.0
2,29,random_initialization,3,0,0.0009202006767736748,0.0
2,29,random_initialization,3,1,0.0010309606805094518,0.0
2,29,random_initialization,3,2,0.000936986743909074,0.0
2,29,random_initialization,3,3,0.0008706411827006377,0.0
2,29,random_initialization,3,4,0.0007985212032508571,0.0
2,29,random_initialization,3,5,0.0008519845177943353,0.0
2,29,random_initialization,3,6,0.0009097449546970893,0.0
2,29,random_initialization,3,7,0.0009777578088687733,0.0
2,29,random_initialization,4,0,0.0008725019106350373,0.0
2,29,random_initialization,4,1,0.0009324282582383603,0.0
2,29,random_initialization,4,2,0.000929905098018935,0.0
2,29,random_initialization,4,3,0.0008325260059791617,0.0
2,29,random_initialization,4,4,0.0008261494513135403,0.0
2,29,random_initialization,4,5,0.0008382821179111488,0.0
2,29,random_initialization,4,6,0.0008667264301038813,0.0
2,29,random_initialization,4,7,0.0008399155412917025,0.0
2,29,random_initialization,5,0,0.0009004816129163373,0.0
2,29,random_initialization,5,1,0.0009039080869115423,0.0
2,29,random_initialization,5,2,0.0009469479118706658,0.0
2,29,random_initialization,5,3,0.000876836300449213,0.0
2,29,random_initialization,5,4,0.000892698866664432,0.0
2,29,random_initialization,5,5,0.000873475983098615,0.0
2,29,random_initialization,5,6,0.0007876545932958834,0.0
2,29,random_initialization,5,7,0.0008724362050998025,0.0
2,29,random_initialization,6,0,0.0009318941411038395,0.0
2,29,random_initialization,6,1,0.0008684186468599364,0.0
2,29,random_initialization,6,2,0.0008452022811979987,0.0
2,29,random_initialization,6,3,0.0008517548594682012,0.0
2,29,random_initialization,6,4,0.0009266403649235144,0.0
2,29,random_initialization,6,5,0.0008714221476111561,0.0
2,29,random_initialization,6,6,0.0008388560781895649,0.0
2,29,random_initialization,6,7,0.0008419859914283734,0.0
2,29,random_initialization,7,0,0.0009364733959955629,0.0
2,29,random_initialization,7,1,0.0009071717176993843,0.0
2,29,random_initialization,7,2,0.0010852682316908613,0.0
2,29,random_initialization,7,3,0.0009206770628225058,0.0
2,29,random_initialization,7,4,0.0009152780294243712,0.0
2,29,random_initialization,7,5,0.000843246922158869,0.0
2,29,random_initialization,7,6,0.0009005311949294992,0.0
2,29,random_initialization,7,7,0.0008762997131270822,0.0
2,29,random_initialization,8,0,0.0008642444663564675,0.0
2,29,random_initialization,8,1,0.0010417611556476913,0.0
2,29,random_initialization,8,2,0.0010889834811678156,0.0
2,29,random_initialization,8,3,0.0008379982646147255,0.0
2,29,random_initialization,8,4,0.0011409964281483553,0.0
2,29,random_initialization,8,5,0.0009285830819862895,0.0
2,29,random_initialization,8,6,0.0008842827919579577,0.0
2,29,random_initialization,8,7,0.0008462819459964521,0.0
2,29,random_initialization,9,0,0.0009088908918784,0.0
2,29,random_initialization,9,1,0.00104722098694765,0.0
2,29,random_initialization,9,2,0.0007964910946611781,0.0
2,29,random_initialization,9,3,0.0009180462147924118,0.0
2,29,random_initialization,9,4,0.0009976337860280182,0.0
2,29,random_initialization,9,5,0.0008375255492865108,0.0
2,29,random_initialization,9,6,0.0008528496073267888,0.0
2,29,random_initialization,9,7,0.0008728953544050455,0.0
2,29,random_initialization,10,0,0.0009258325917471666,0.0
2,29,random_initialization,10,1,0.0008739381191844586,0.0
2,29,random_initialization,10,2,0.0010096599362441339,0.0
2,29,random_initialization,10,3,0.0008430173802480567,0.0
2,29,random_initialization,10,4,0.0008720891091797967,0.0
2,29,random_initialization,10,5,0.0008203333054552786,0.0
2,29,random_initialization,10,6,0.0009542411353322677,0.0
2,29,random_initialization,10,7,0.0009258037935069297,0.0
2,29,random_initialization,11,0,0.0009484869115112815,0.0
2,29,random_initialization,11,1,0.0008773844565439504,0.0
2,29,random_initialization,11,2,0.0009236332916771062,0.0
2,29,random_initialization,11,3,0.0008591735531808808,0.0
2,29,random_initialization,11,4,0.0009644957463024184,0.0
2,29,random_initialization,11,5,0.0009239762075594626,0.0
2,29,random_initialization,11,6,0.000938935478188796,0.0
2,29,random_initialization,11,7,0.0009159626642940566,0.0
2,29,random_initialization,12,0,0.000996358798147412,0.0
2,29,random_initialization,12,1,0.0009667595477367286,0.0
2,29,random_initialization,12,2,0.0008480387878080364,0.0
2,29,random_initialization,12,3,0.0009279449368477799,0.0
2,29,random_initialization,12,4,0.0008112792384054046,0.0
2,29,random_initialization,12,5,0.0008401632621826138,0.0
2,29,random_initialization,12,6,0.0009195604870910756,0.0
2,29,random_initialization,12,7,0.0011007521679857746,0.0
2,29,random_initialization,13,0,0.000928376437514089,0.0
2,29,random_initialization,13,1,0.0009402461728313938,0.0
2,29,random_initialization,13,2,0.0008824745200399775,0.0
2,29,random_initialization,13,3,0.0009385974262841046,0.0
2,29,random_initialization,13,4,0.0008841502931318246,0.0
2,29,random_initialization,13,5,0.0009585158331901766,0.0
2,29,random_initialization,13,6,0.0009057925235538278,0.0
2,29,random_initialization,13,7,0.0009738499757077079,0.0
2,29,random_initialization,14,0,0.0008499547693645582,0.0
2,29,random_initialization,14,1,0.00095010821314645,0.0
2,29,random_initialization,14,2,0.0009542375701130368,0.0
2,29,random_initialization,14,3,0.0008766056453168858,0.0
2,29,random_initialization,14,4,0.0008833125393721275,0.0
2,29,random_initialization,14,5,0.0008844090370985214,0.0
2,29,random_initialization,14,6,0.0008668435693834908,0.0
2,29,random_initialization,14,7,0.000907126181118656,0.0
2,29,random_initialization,15,0,0.0009261639024771284,0.0
2,29,random_initialization,15,1,0.0010276168250129558,0.0
2,29,random_initialization,15,2,0.0008786531579971779,0.0
2,29,random_initialization,15,3,0.0008203442230296787,0.0
2,29,random_initialization,15,4,0.0009367081183881965,0.0
2,29,random_initialization,15,5,0.0008746664789214265,0.0
2,29,random_initialization,15,6,0.0009296206444560084,0.0
2,29,random_initialization,15,7,0.0009246151130355429,0.0
2,29,random_initialization,16,0,0.0008761697899899445,0.0
2,29,random_initialization,16,1,0.0008654255398141686,0.0
2,29,random_initialization,16,2,0.000868024264491396,0.0
2,29,random_initialization,16,3,0.0008600243781984318,0.0
2,29,random_initialization,16,4,0.0008464499951514881,0.0
2,29,random_initialization,16,5,0.0009562218256178312,0.0
2,29,random_initialization,16,6,0.0009166587951767724,0.0
2,29,random_initialization,16,7,0.0009521813262836076,0.0
2,29,random_initialization,17,0,0.000868998406076571,0.0
2,29,random_initialization,17,1,0.0009099313829210587,0.0
2,29,random_initialization,17,2,0.0008936286540119909,0.0
2,29,random_initialization,17,3,0.0008743867037992459,0.0
2,29,random_initialization,17,4,0.0009177650208584964,0.0
2,29,random_initialization,17,5,0.000914979973458685,0.0
2,29,random_initialization,17,6,0.0009317434414697345,0.0
2,29,random_initialization,17,7,0.0008546387471142225,0.0
2,29,random_initialization,18,0,0.0008476827060803771,0.0
2,29,random_initialization,18,1,0.0009331150758953299,0.0
2,29,random_initialization,18,2,0.0009166738309431821,0.0
2,29,random_initialization,18,3,0.0009100251008931082,0.0
2,29,random_initialization,18,4,0.0008809278369881213,0.0
2,29,random_initialization,18,5,0.0009064671903615817,0.0
2,29,random_initialization,18,6,0.0008733349641261157,0.0
2,29,random_initialization,18,7,0.0008924594549171161,0.0
2,29,random_initialization,19,0,0.000890612463990692,0.0
2,29,random_initialization,19,1,0.0008532518731954042,0.0
2,29,random_initialization,19,2,0.0009375816771353129,0.0
2,29,random_initialization,19,3,0.0008923408458940685,0.0
2,29,random_initialization,19,4,0.0008849121768434998,0.0
2,29,random_initialization,19,5,0.0009022215745062567,0.0
2,29,random_initialization,19,6,0.0010322840353182983,0.0
2,29,random_initialization,19,7,0.0008365905705431942,0.0
2,29,random_initialization,20,0,0.000913717314688256,0.0
2,29,random_initialization,20,1,0.0009430170757696033,0.0
2,29,random_initialization,20,2,0.0009121187613345683,0.0
2,29,random_initialization,20,3,0.000887068104930222,0.0
2,29,random_initialization,20,4,0.0009179246189887635,0.0
2,29,random_initialization,20,5,0.0010038747932412662,0.0
2,29,random_initialization,20,6,0.0008733699469303247,0.0
2,29,random_initialization,20,7,0.0009178308100672439,0.0
2,29,random_initialization,21,0,0.0009868663983070292,0.0
2,29,random_initialization,21,1,0.0008111217139230575,0.0
2,29,random_initialization,21,2,0.0008444587401754688,0.0
2,29,random_initialization,21,3,0.0009374827313877176,0.0
2,29,random_initialization,21,4,0.0008497559538227506,0.0
2,29,random_initialization,21,5,0.0008833246247377247,0.0
2,29,random_initialization,21,6,0.0009339548087154981,0.0
2,29,random_initialization,21,7,0.0009003547274915036,0.0
2,29,random_initialization,22,0,0.0009319353594037239,0.0
2,29,random_initialization,22,1,0.0008320465858560055,0.0
2,29,random_initialization,22,2,0.0009369129802507814,0.0
2,29,random_initialization,22,3,0.0009338597010355443,0.0
2,29,random_initialization,22,4,0.000998433657514397,0.0
2,29,random_initialization,22,5,0.0008438346376351546,0.0
2,29,random_initialization,22,6,0.0009243837885151152,0.0
2,29,random_initialization,22,7,0.0008588066521042492,0.0
2,29,random_initialization,23,0,0.0009760806424310431,0.0
